* Source file = mid no filter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
5456.543   140.375  -161.043
5468.262   140.494  -163.480
5479.980   140.616  -165.981
5491.699   140.737  -168.549
5503.418   140.858  -171.188
5515.137   140.975  -173.899
5526.855   141.088  -176.679
5538.574   141.195  -179.525
5550.293   141.294   177.568
5562.012   141.385   174.609
5573.730   141.465   171.606
5585.449   141.536   168.567
5597.168   141.596   165.503
5608.887   141.644   162.422
5620.605   141.682   159.336
5632.324   141.710   156.252
5644.043   141.727   153.179
5655.762   141.734   150.125
5667.480   141.733   147.096
5679.199   141.725   144.097
5690.918   141.711   141.131
5702.637   141.691   138.201
5714.355   141.666   135.308
5726.074   141.638   132.451
5737.793   141.608   129.628
5749.512   141.576   126.838
5761.230   141.544   124.076
5772.949   141.511   121.338
5784.668   141.478   118.621
5796.387   141.445   115.921
5808.105   141.412   113.233
5819.824   141.380   110.553
5831.543   141.347   107.880
5843.262   141.315   105.209
5854.980   141.282   102.540
5866.699   141.248    99.870
5878.418   141.213    97.199
5890.137   141.177    94.527
5901.855   141.140    91.853
5913.574   141.101    89.176
5925.293   141.060    86.499
5937.012   141.017    83.819
5948.730   140.972    81.139
5960.449   140.924    78.458
5972.168   140.873    75.778
5983.887   140.819    73.099
5995.605   140.761    70.422
6007.324   140.701    67.749
6019.043   140.637    65.082
6030.762   140.568    62.424
6042.480   140.496    59.778
6054.199   140.419    57.147
6065.918   140.338    54.536
6077.637   140.253    51.949
6089.355   140.164    49.390
6101.074   140.072    46.863
6112.793   139.977    44.372
6124.512   139.880    41.920
6136.230   139.783    39.509
6147.949   139.685    37.139
6159.668   139.589    34.810
6171.387   139.495    32.518
6183.105   139.404    30.260
6194.824   139.318    28.029
6206.543   139.236    25.816
6218.262   139.160    23.614
6229.980   139.089    21.412
6241.699   139.022    19.202
6253.418   138.960    16.973
6265.137   138.901    14.718
6276.855   138.844    12.432
6288.574   138.787    10.109
6300.293   138.729     7.749
6312.012   138.668     5.352
6323.730   138.602     2.922
6335.449   138.530     0.465
6347.168   138.450    -2.010
6358.887   138.362    -4.494
6370.605   138.264    -6.975
6382.324   138.157    -9.438
6394.043   138.039   -11.873
6405.762   137.913   -14.263
6417.480   137.778   -16.597
6429.199   137.637   -18.862
6440.918   137.490   -21.047
6452.637   137.341   -23.146
6464.355   137.191   -25.154
6476.074   137.043   -27.068
6487.793   136.900   -28.893
6499.512   136.765   -30.636
6511.230   136.640   -32.308
6522.949   136.527   -33.924
6534.668   136.428   -35.503
6546.387   136.342   -37.065
6558.105   136.270   -38.629
6569.824   136.211   -40.216
6581.543   136.163   -41.841
6593.262   136.125   -43.519
6604.980   136.094   -45.258
6616.699   136.067   -47.066
6628.418   136.041   -48.943
6640.137   136.015   -50.886
6651.855   135.984   -52.890
6663.574   135.948   -54.945
6675.293   135.905   -57.040
6687.012   135.855   -59.164
6698.730   135.796   -61.303
6710.449   135.729   -63.444
6722.168   135.654   -65.573
6733.887   135.571   -67.680
6745.605   135.480   -69.754
6757.324   135.384   -71.785
6769.043   135.284   -73.768
6780.762   135.181   -75.699
6792.480   135.078   -77.576
6804.199   134.976   -79.400
6815.918   134.876   -81.175
6827.637   134.780   -82.908
6839.355   134.690   -84.605
6851.074   134.604   -86.276
6862.793   134.525   -87.929
6874.512   134.451   -89.575
6886.230   134.383   -91.221
6897.949   134.319   -92.875
6909.668   134.259   -94.541
6921.387   134.201   -96.221
