* Source file = tweeter filter 8,2uf serieeel 0,33mh parallel.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
9030.762   135.519    58.379
9042.480   135.473    56.824
9054.199   135.434    55.325
9065.918   135.405    53.873
9077.637   135.386    52.452
9089.355   135.380    51.047
9101.074   135.386    49.637
9112.793   135.405    48.205
9124.512   135.434    46.731
9136.230   135.474    45.202
9147.949   135.520    43.603
9159.668   135.572    41.928
9171.387   135.626    40.173
9183.105   135.679    38.338
9194.824   135.728    36.428
9206.543   135.773    34.450
9218.262   135.810    32.417
9229.980   135.839    30.341
9241.699   135.859    28.236
9253.418   135.868    26.117
9265.137   135.868    23.999
9276.855   135.859    21.894
9288.574   135.842    19.817
9300.293   135.819    17.776
9312.012   135.790    15.780
9323.730   135.759    13.833
9335.449   135.727    11.936
9347.168   135.696    10.086
9358.887   135.668     8.279
9370.605   135.645     6.506
9382.324   135.628     4.756
9394.043   135.617     3.017
9405.762   135.615     1.276
9417.480   135.618    -0.480
9429.199   135.626    -2.262
9440.918   135.638    -4.077
9452.637   135.652    -5.932
9464.355   135.666    -7.828
9476.074   135.678    -9.767
9487.793   135.687   -11.742
9499.512   135.691   -13.749
9511.230   135.690   -15.777
9522.949   135.681   -17.816
9534.668   135.666   -19.854
9546.387   135.645   -21.880
9558.105   135.617   -23.880
9569.824   135.583   -25.846
9581.543   135.545   -27.767
9593.262   135.505   -29.637
9604.980   135.464   -31.453
9616.699   135.425   -33.213
9628.418   135.390   -34.922
9640.137   135.361   -36.585
9651.855   135.338   -38.214
9663.574   135.325   -39.820
9675.293   135.320   -41.418
9687.012   135.325   -43.024
9698.730   135.339   -44.651
9710.449   135.361   -46.315
9722.168   135.390   -48.026
9733.887   135.422   -49.792
9745.605   135.458   -51.620
9757.324   135.494   -53.512
9769.043   135.528   -55.464
9780.762   135.559   -57.475
9792.480   135.584   -59.535
9804.199   135.602   -61.637
9815.918   135.613   -63.771
9827.637   135.615   -65.924
9839.355   135.609   -68.085
9851.074   135.593   -70.243
9862.793   135.570   -72.386
9874.512   135.539   -74.506
9886.230   135.502   -76.592
9897.949   135.460   -78.640
9909.668   135.413   -80.643
9921.387   135.365   -82.600
9933.105   135.316   -84.511
9944.824   135.267   -86.377
9956.543   135.222   -88.203
9968.262   135.180   -89.994
9979.980   135.142   -91.757
9991.699   135.108   -93.500
10003.42   135.078   -95.232
10015.14   135.054   -96.959
10026.86   135.033   -98.690
10038.57   135.015  -100.429
10050.29   135.000  -102.182
