* Source file = mid+tweeter met hakkietakkiefilter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
4272.949   138.911   127.325
4284.668   139.046   125.318
4296.387   139.176   123.155
4308.105   139.299   120.851
4319.824   139.411   118.421
4331.543   139.508   115.886
4343.262   139.588   113.268
4354.980   139.651   110.588
4366.699   139.695   107.870
4378.418   139.720   105.135
4390.137   139.726   102.406
4401.855   139.715    99.703
4413.574   139.687    97.046
4425.293   139.644    94.452
4437.012   139.588    91.937
4448.730   139.521    89.513
4460.449   139.447    87.191
4472.168   139.369    84.976
4483.887   139.290    82.869
4495.605   139.215    80.867
4507.324   139.144    78.959
4519.043   139.083    77.133
4530.762   139.032    75.369
4542.480   138.995    73.645
4554.199   138.971    71.939
4565.918   138.960    70.225
4577.637   138.961    68.481
4589.355   138.972    66.688
4601.074   138.990    64.833
4612.793   139.011    62.905
4624.512   139.032    60.902
4636.230   139.051    58.827
4647.949   139.063    56.689
4659.668   139.065    54.500
4671.387   139.057    52.279
4683.105   139.036    50.045
4694.824   139.001    47.822
4706.543   138.954    45.634
4718.262   138.893    43.504
4729.980   138.823    41.455
4741.699   138.744    39.508
4753.418   138.661    37.678
4765.137   138.579    35.975
4776.855   138.502    34.404
4788.574   138.435    32.957
4800.293   138.382    31.620
4812.012   138.349    30.369
4823.730   138.339    29.171
4835.449   138.353    27.990
4847.168   138.391    26.785
4858.887   138.452    25.519
4870.605   138.532    24.158
4882.324   138.628    22.676
4894.043   138.734    21.056
4905.762   138.846    19.291
4917.480   138.957    17.381
4929.199   139.065    15.336
4940.918   139.163    13.169
4952.637   139.250    10.902
4964.355   139.323     8.556
4976.074   139.380     6.155
4987.793   139.420     3.724
4999.512   139.443     1.287
5011.230   139.451    -1.135
5022.949   139.446    -3.520
5034.668   139.429    -5.852
5046.387   139.403    -8.117
5058.105   139.369   -10.308
5069.824   139.332   -12.420
5081.543   139.296   -14.454
5093.262   139.262   -16.417
5104.980   139.234   -18.319
5116.699   139.213   -20.173
5128.418   139.201   -21.997
5140.137   139.199   -23.809
5151.855   139.205   -25.625
5163.574   139.220   -27.462
5175.293   139.242   -29.333
5187.012   139.269   -31.246
5198.730   139.298   -33.207
5210.449   139.329   -35.218
5222.168   139.359   -37.278
5233.887   139.386   -39.382
5245.605   139.409   -41.523
5257.324   139.427   -43.693
5269.043   139.440   -45.883
5280.762   139.448   -48.085
5292.480   139.449   -50.290
